True_Regime,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R3,Stationary_WN,0.1647429597863015,0.17047497770069941,None,3,,,500,0.0,0.0,0.0,0.0,14.237305752039259,,,
R4,PureTrend_Exponential,0.996828149529845,0.08951133172759818,None,24,,,500,,,0.0,0.0,1.254482502284373,,,
R1,Trend+MultiSeason,0.9971905853453368,0.9470467653158097,48,50,48.0,96.0,500,0.29315411336473957,3.0439012276569373e-05,14.15649609075842,5.41766216515527,0.9717328226440173,,,
R2,Pure_MultiSeason,0.6085651050096608,0.9607938820156293,48,50,48.0,96.0,500,0.0,0.0,14.159910705641444,4.423792215595928,0.877205416493741,,,
R3,Stationary_WN,0.2598426188462548,0.1468663790908057,None,2,,,500,0.0,0.0,0.0,0.0,10.220527789835364,,,
R4,PureTrend_Break,0.9999799884601737,0.9999198020807363,None,250,,,500,,,0.0,0.0,0.8605779064165922,,250.0,
R1,Trend+MultiSeason,0.9881419005076251,0.8543793992944005,12,12,12.0,24.0,500,0.2052349061616019,-4.8346097717289075e-05,9.896347059949527,7.77584916919486,1.2357060295887228,,,
R2,Pure_MultiSeason,0.6918447854234382,0.9421833483525522,12,12,12.0,24.0,500,0.0,0.0,13.127353889521657,5.5617521650065145,1.509040345678621,,,
R3,Stationary_WN,0.10259812987083028,0.21471247306425478,None,10,,,500,0.0,0.0,0.0,0.0,6.768226558393562,,,
R4,PureTrend_RandomWalk,0.9916931489457534,0.17318035524903308,None,24,,,500,,,0.0,0.0,0.9767299842146736,,,0.30012969024752756
R1,Trend+MultiSeason,0.9888803883163002,0.9822140783727812,24,24,24.0,48.0,500,0.10091918236267017,-2.489902454744663e-05,14.270484643416522,3.0758265415351262,0.8109925708651989,,,
R2,Pure_MultiSeason,0.6969506917260976,0.9849912361178106,24,24,24.0,48.0,500,0.0,0.0,21.527196656119642,4.824049930240239,0.5177183638709919,,,
R3,Stationary_AR,0.1673017197946245,0.2607985937286881,None,31,,,500,0.0,0.0,0.0,0.0,5.0,0.6202962091359533,,
R4,PureTrend_Break,0.999892884927972,0.9995700396988142,None,250,,,500,,,0.0,0.0,0.6525385687493901,,250.0,
R1,Trend+MultiSeason,0.9942946274084049,0.9653007581041465,48,50,48.0,96.0,500,0.14216154364619155,4.827606151752493e-05,13.722602755767994,4.0543134650576365,0.6354847922842345,,,
R2,Pure_MultiSeason,0.6332483047236297,0.9341840803163466,48,50,48.0,96.0,500,0.0,0.0,22.893224568213633,9.972633048231447,1.6566474120272616,,,
R3,Stationary_WN,0.22288458029154956,0.09984900662594598,None,2,,,500,0.0,0.0,0.0,0.0,5.216232361103904,,,
R4,PureTrend_RandomWalk,0.9888944029852441,0.08684389899393752,None,24,,,500,,,0.0,0.0,0.7572023060799483,,,-0.47383000938118236
R1,Trend+MultiSeason,0.996714706082684,0.9908467256378419,24,24,24.0,48.0,500,0.18524731134965378,-4.072639392440449e-05,20.127400544610275,2.7907819159136436,0.97304983285669,,,
R2,Pure_MultiSeason,0.7052597342913347,0.9173316449075516,24,24,24.0,48.0,500,0.0,0.0,17.639136066991718,9.779479477085054,0.9157272670975983,,,
R3,Stationary_AR,0.12209746775658248,0.30796999032375794,None,22,,,500,0.0,0.0,0.0,0.0,5.0,0.4245795433133438,,
R4,PureTrend_RandomWalk,0.9982035984896265,0.16868030035187898,None,24,,,500,,,0.0,0.0,1.4733089094026846,,,0.4936140781735622
R1,Trend+MultiSeason,0.9931541098789957,0.9089533663546798,36,36,36.0,72.0,500,-0.16700502369826808,-3.3948759197928354e-05,9.910270304007136,4.869933055162905,1.4252989173722688,,,
R2,Pure_MultiSeason,0.6884832673006005,0.9745162191425846,36,36,36.0,72.0,500,0.0,0.0,27.083069522066253,7.770328584827427,1.371291656547183,,,
R3,Stationary_AR,0.0013334347058968632,0.20205786011928106,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.6147043637265204,,
R4,PureTrend_Exponential,0.9978021774030679,0.21410650202819625,None,24,,,500,,,0.0,0.0,0.9426442932373256,,,
R1,Trend+MultiSeason,0.9787575490759483,0.8909873938572527,36,36,36.0,72.0,500,0.14674079486141658,-1.0080395848505811e-05,12.357054664206853,7.701242226885078,1.1806089440476852,,,
R2,Pure_MultiSeason,0.7105044263269433,0.8445953774929239,36,36,36.0,72.0,500,0.0,0.0,12.589410030096456,10.103749739157518,0.9296647224686132,,,
R3,Stationary_WN,0.03961492998974958,0.23421886022618776,None,16,,,500,0.0,0.0,0.0,0.0,9.659464737504862,,,
R4,PureTrend_RandomWalk,0.9971203150566728,0.096979475257712,None,24,,,500,,,0.0,0.0,0.6852128037561228,,,0.22285699404204606
R1,Trend+MultiSeason,0.9976935198414565,0.9807002478888661,24,24,24.0,48.0,500,0.1374213751892506,1.5540148217313514e-05,10.173236986151917,2.3441108427894175,0.5592170966468148,,,
R2,Pure_MultiSeason,0.6719578679792824,0.9733016500784551,24,24,24.0,48.0,500,0.0,0.0,25.16400014442559,7.220895314506939,1.5133016094953733,,,
R3,Stationary_AR,0.2965812801078609,0.16536498954942724,None,8,,,500,0.0,0.0,0.0,0.0,5.0,0.5861605509141959,,
R4,PureTrend_RandomWalk,0.9254259695666989,0.268873898461755,None,100,,,500,,,0.0,0.0,1.4995866042088961,,,0.15056154939265862
R1,Trend+MultiSeason,0.9970597830710809,0.9515178063116745,12,12,12.0,24.0,500,0.24041142523278397,2.0229908028164492e-05,12.316727868112228,5.225100855485843,0.7788449808023837,,,
R2,Pure_MultiSeason,0.740107637725176,0.979622102453655,12,12,12.0,24.0,500,0.0,0.0,18.980210011998444,5.219862321119118,0.6105943276281156,,,
R3,Stationary_WN,0.22834781700082696,0.12583918481720247,None,2,,,500,0.0,0.0,0.0,0.0,13.325349707066895,,,
R4,PureTrend_RandomWalk,0.9973036613039028,0.2607438478051568,None,24,,,500,,,0.0,0.0,0.8270274959349907,,,-0.4763006620038158
R1,Trend+MultiSeason,0.991493301775223,0.9768721342676537,36,36,36.0,72.0,500,0.1586942244579652,2.0452870517363225e-05,20.887736299170022,5.34669391365609,1.2686151990455152,,,
R2,Pure_MultiSeason,0.7165557272338059,0.9352938020094521,36,36,36.0,72.0,500,0.0,0.0,17.667911965867717,8.826674707169087,0.6738420440407198,,,
R3,Stationary_WN,0.15302751286907423,0.15151437159167025,None,3,,,500,0.0,0.0,0.0,0.0,5.5866653917154725,,,
R4,PureTrend_RandomWalk,0.9971713740430626,0.1338632296993747,None,24,,,500,,,0.0,0.0,1.434280914467769,,,-0.41349020684276205
R1,Trend+MultiSeason,0.99918918540892,0.9848337226725029,12,12,12.0,24.0,500,0.38875015490793463,-1.797873501323146e-05,17.844666442856067,3.871662023518124,0.9335904004473118,,,
R2,Pure_MultiSeason,0.7271464687423284,0.8801149662974532,12,12,12.0,24.0,500,0.0,0.0,13.726729138238898,9.568151329634057,1.7250433338006095,,,
R3,Stationary_AR,0.09200116288618865,0.31857014879423573,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.5597651844113883,,
R4,PureTrend_Exponential,0.9873542762090988,0.21232900799966614,None,24,,,500,,,0.0,0.0,1.209353461228003,,,
R1,Trend+MultiSeason,0.9808639630117222,0.9581415419351114,48,50,48.0,96.0,500,0.10862709652298684,2.186744737077189e-05,16.740500598319308,4.640049884617085,1.3577817134782662,,,
R2,Pure_MultiSeason,0.012334996527716968,0.9763834488613422,48,100,48.0,96.0,500,0.0,0.0,12.707161191867236,11.448305604192726,1.2713805176350477,,,
R3,Stationary_AR,0.15185353258445078,0.2513866740210793,None,18,,,500,0.0,0.0,0.0,0.0,5.0,0.4897618518226679,,
R4,PureTrend_Exponential,0.9778177595268471,0.21506249164885316,None,24,,,500,,,0.0,0.0,1.3100394418414842,,,
R1,Trend+MultiSeason,0.9926260603391923,0.9843284054064901,36,36,36.0,72.0,500,-0.16223373572212285,-2.7167997111084766e-05,24.80161324811528,5.3310369738403045,1.1208826088728223,,,
R2,Pure_MultiSeason,0.7022957047195129,0.9774462487272714,36,36,36.0,72.0,500,0.0,0.0,28.362627490973537,7.9039283984945685,1.0002548614548514,,,
R3,Stationary_AR,0.0747014830255851,0.3346191425965962,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.6207979636244865,,
R4,PureTrend_Exponential,0.9994405384180037,0.20484183550111768,None,24,,,500,,,0.0,0.0,0.6950803991699579,,,
R1,Trend+MultiSeason,0.9879827617932532,0.9339476916747254,24,24,24.0,48.0,500,-0.17903789505838974,-3.210807285062171e-05,16.402779486463018,7.995804586061637,0.8337830879038423,,,
R2,Pure_MultiSeason,0.6415233981826305,0.9498739893625725,24,24,24.0,48.0,500,0.0,0.0,19.174142322198875,7.007058900348895,1.8199013592901407,,,
R3,Stationary_WN,0.1442103565887266,0.14287930697893247,None,3,,,500,0.0,0.0,0.0,0.0,8.08415256236934,,,
R4,PureTrend_Exponential,0.9990931133027318,0.2448966395997788,None,24,,,500,,,0.0,0.0,1.0453453026179558,,,
R1,Trend+MultiSeason,0.9961625514878137,0.9628112306612334,12,12,12.0,24.0,500,-0.2510905813638098,-1.1505516568811807e-05,16.655018456851373,6.404907052762796,0.689339572056074,,,
R2,Pure_MultiSeason,0.6855995368088441,0.9910233474644716,12,12,12.0,24.0,500,0.0,0.0,27.53130452771412,4.562830426933887,1.1476494794026002,,,
R3,Stationary_WN,0.09280694373738019,0.0867337825012896,None,3,,,500,0.0,0.0,0.0,0.0,14.439750731575113,,,
R4,PureTrend_Exponential,0.9990144232232854,0.26630044750620896,None,24,,,500,,,0.0,0.0,1.3057401649840825,,,
R1,Trend+MultiSeason,0.9974698059950278,0.9860335836293749,36,36,36.0,72.0,500,0.2756141216012443,-2.975498226024245e-05,22.471089676402514,3.6789635975401636,1.3262334764900325,,,
R2,Pure_MultiSeason,0.6811146338120304,0.8313255864727624,36,36,36.0,72.0,500,0.0,0.0,10.539082331126316,8.330978320253896,1.438066317655069,,,
R3,Stationary_AR,0.1067537114211703,0.259156890675171,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.4373048436652686,,
R4,PureTrend_Break,0.9999613971718003,0.9998458350570503,None,250,,,500,,,0.0,0.0,0.9626887803166487,,250.0,
R1,Trend+MultiSeason,0.9973673493706149,0.9663794181988774,24,24,24.0,48.0,500,-0.3318999864244562,3.469902208235949e-05,17.67159329414986,5.756577301310822,1.108350054920158,,,
R2,Pure_MultiSeason,0.6942589216152677,0.9804965894672502,24,24,24.0,48.0,500,0.0,0.0,20.04001399475085,5.071748842977021,0.7273459107041707,,,
R3,Stationary_WN,0.14423201414552123,0.1836183797546217,None,4,,,500,0.0,0.0,0.0,0.0,9.769474074702586,,,
R4,PureTrend_RandomWalk,0.9594895409917514,0.680994295812408,None,250,,,500,,,0.0,0.0,0.9458964567041122,,,-0.20988194731246634
R1,Trend+MultiSeason,0.9759159633286384,0.9712974241911204,36,36,36.0,72.0,500,0.1014245246784311,4.354326142708189e-05,23.3569091813552,6.92532540365098,1.3385978628015547,,,
R2,Pure_MultiSeason,0.7141224771797218,0.9748785370765466,36,36,36.0,72.0,500,0.0,0.0,26.716635810042597,8.047551082142242,0.7260084727902888,,,
R3,Stationary_AR,0.21347893824835484,0.28101419744887923,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.5714716321211382,,
R4,PureTrend_Break,0.9999819992695756,0.9999279757437931,None,250,,,500,,,0.0,0.0,0.5098801258125175,,250.0,
R1,Trend+MultiSeason,0.997093755836782,0.9754043225174484,48,50,48.0,96.0,500,0.23855546953672022,-3.487403994523703e-05,15.408414619304637,2.664481519126875,1.2752823472516974,,,
R2,Pure_MultiSeason,0.6021596018980226,0.8281998559100491,48,50,48.0,96.0,500,0.0,0.0,10.65039194887035,7.3822461361519105,1.990887299507703,,,
R3,Stationary_AR,0.17217270540559726,0.27208319035498185,None,15,,,500,0.0,0.0,0.0,0.0,5.0,0.48006743116713735,,
R4,PureTrend_Break,0.9998512299589813,0.9994065392435902,None,250,,,500,,,0.0,0.0,1.4439004463056497,,250.0,
R1,Trend+MultiSeason,0.9948831833673573,0.9842985802758281,24,24,24.0,48.0,500,-0.1839633278234991,-3.235089129838514e-05,23.04668737496652,4.452434694857126,1.3507585193000486,,,
R2,Pure_MultiSeason,0.6977890276393601,0.927851784776989,24,24,24.0,48.0,500,0.0,0.0,10.222286678323751,5.218019760367604,0.7012504135043519,,,
R3,Stationary_WN,0.22923364767175092,0.19710406645756584,None,3,,,500,0.0,0.0,0.0,0.0,6.899462644913711,,,
R4,PureTrend_Break,0.9999136493056578,0.9996553733146242,None,250,,,500,,,0.0,0.0,1.1623801577402881,,250.0,
R1,Trend+MultiSeason,0.998417415222935,0.9743315170077463,36,36,36.0,72.0,500,0.28219448471749997,1.2351993000308209e-05,14.359569079569923,3.851550439966223,0.905967019115694,,,
R2,Pure_MultiSeason,0.716490862950715,0.9802913175220037,36,36,36.0,72.0,500,0.0,0.0,24.218813925209428,6.553256750848791,0.5552500283696986,,,
R3,Stationary_WN,0.017217635012570343,0.19719882350196638,None,22,,,500,0.0,0.0,0.0,0.0,12.652094359275587,,,
R4,PureTrend_Break,0.9999053167650913,0.9996211859124435,None,250,,,500,,,0.0,0.0,1.2892189884608283,,250.0,
R1,Trend+MultiSeason,0.9982684257261946,0.9889747119609517,36,36,36.0,72.0,500,0.277045642072623,4.084817323007696e-05,23.902597786511972,4.4056391056093425,0.8423859696280608,,,
R2,Pure_MultiSeason,0.7100798358574526,0.8156912532685969,36,36,36.0,72.0,500,0.0,0.0,13.120226175820612,11.55142058158798,1.0050370912681008,,,
R3,Stationary_WN,0.047713671386287904,0.24234507834670727,None,16,,,500,0.0,0.0,0.0,0.0,12.796864754418266,,,
R4,PureTrend_Break,0.9999161842575348,0.9996654533388005,None,250,,,500,,,0.0,0.0,1.2317023589054954,,250.0,
R1,Trend+MultiSeason,0.9971832266429105,0.9595777078406805,48,50,48.0,96.0,500,0.2771482527914525,-1.2818336763429051e-05,14.451854725702917,4.795075892907204,0.7295399027214613,,,
R2,Pure_MultiSeason,0.5772847478389822,0.9316806616546018,48,50,48.0,96.0,500,0.0,0.0,13.125667487753386,5.156158418434156,1.50698732873346,,,
R3,Stationary_WN,0.2564819153125373,0.19852042872561693,None,3,,,500,0.0,0.0,0.0,0.0,5.0760782361665315,,,
R4,PureTrend_RandomWalk,0.9891744296934044,0.42361530544193604,None,167,,,500,,,0.0,0.0,0.5998982571706565,,,-0.2199796045586541
R1,Trend+MultiSeason,0.9967609927924448,0.869673188172079,36,36,36.0,72.0,500,-0.2746202020642665,-3.545298474902888e-05,8.74918842224005,6.275095358087278,0.9590048501663583,,,
R2,Pure_MultiSeason,0.7102259569890672,0.984017916990142,36,36,36.0,72.0,500,0.0,0.0,23.856923443021998,5.698917391339925,0.7714590632430158,,,
R3,Stationary_WN,0.1457386673883816,0.13735769365154504,None,3,,,500,0.0,0.0,0.0,0.0,11.335591898021681,,,
R4,PureTrend_Exponential,0.9960221991463288,0.2539409933871919,None,24,,,500,,,0.0,0.0,0.6982562485065263,,,
R1,Trend+MultiSeason,0.9985400273843905,0.9748077742556198,24,24,24.0,48.0,500,0.34336648001692843,-4.4874279960431686e-05,15.406805706372998,2.7261180479021094,1.4885645522777646,,,
R2,Pure_MultiSeason,0.7071903240708958,0.9375871706115023,24,24,24.0,48.0,500,0.0,0.0,20.299345801480065,9.853825734451249,0.6487505598610495,,,
R3,Stationary_WN,0.14642709789239272,0.1921397720247383,None,6,,,500,0.0,0.0,0.0,0.0,9.208270026185021,,,
R4,PureTrend_Break,0.9998361864204778,0.9993455220060502,None,250,,,500,,,0.0,0.0,1.144604489416309,,250.0,
R1,Trend+MultiSeason,0.9997033999958267,0.9971138623263396,12,12,12.0,24.0,500,-0.3328462761870504,-1.0456908539618346e-05,22.132856365998684,2.0649764694132644,0.5128896752921366,,,
R2,Pure_MultiSeason,0.7547084946696421,0.9296130457907739,12,12,12.0,24.0,500,0.0,0.0,20.510939172524502,11.364525070869764,0.505930785970025,,,
R3,Stationary_AR,0.14104816730065017,0.38066397428497556,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.5030496945812902,,
R4,PureTrend_Break,0.9999707558701708,0.9998829319003003,None,250,,,500,,,0.0,0.0,1.0353122056080535,,250.0,
R1,Trend+MultiSeason,0.9922682931664671,0.9869521969269871,12,12,12.0,24.0,500,0.13218287313518406,3.426665056412459e-05,23.519950148909892,3.7691469433687264,1.3842513531972056,,,
R2,Pure_MultiSeason,0.7132399785252859,0.9671359170883159,12,12,12.0,24.0,500,0.0,0.0,24.80238779930744,8.286119756817431,1.67149377685776,,,
R3,Stationary_AR,0.07773749898430848,0.3090524799553648,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.6444475462389239,,
R4,PureTrend_RandomWalk,0.9958547184372346,0.15832976013973477,None,24,,,500,,,0.0,0.0,0.9740077763139995,,,-0.35634119903694694
R1,Trend+MultiSeason,0.9937169468478969,0.809172487931536,36,36,36.0,72.0,500,-0.2516166675340976,-2.399102823315125e-05,8.819390223343436,7.941887535765221,0.8919503808660131,,,
R2,Pure_MultiSeason,0.6594469871864932,0.9326964562284188,36,36,36.0,72.0,500,0.0,0.0,17.653998338990128,8.077935641374562,1.9347054251778468,,,
R3,Stationary_AR,0.20178028955343585,0.2726171735612559,None,13,,,500,0.0,0.0,0.0,0.0,5.0,0.4603628709006817,,
R4,PureTrend_RandomWalk,0.9457838338885094,0.7966350268190097,None,250,,,500,,,0.0,0.0,1.2333830636224752,,,-0.40926127661207456
R1,Trend+MultiSeason,0.9985706622396039,0.9897931547710795,36,36,36.0,72.0,500,-0.1943662728268144,-3.743340367877144e-05,16.316774806815157,2.8840388043394114,0.5208735088205128,,,
R2,Pure_MultiSeason,0.7057596468027697,0.9308429898156507,36,36,36.0,72.0,500,0.0,0.0,11.618897262076828,5.819014724111075,0.7370789163176082,,,
R3,Stationary_WN,0.1356364595928211,0.27757338891086325,None,11,,,500,0.0,0.0,0.0,0.0,9.116258570863,,,
R4,PureTrend_Break,0.9999245091655278,0.9996979954235021,None,250,,,500,,,0.0,0.0,1.3687362900803377,,250.0,
R1,Trend+MultiSeason,0.9942627528991389,0.9842702488435509,48,50,48.0,96.0,500,0.17378091039481713,-2.505125845325796e-05,19.946774715183125,3.419518886860594,0.6147575770967562,,,
R2,Pure_MultiSeason,0.6659180374756084,0.9143664325510392,48,50,48.0,96.0,500,0.0,0.0,20.017104028556197,10.464662161622375,1.162264081732805,,,
R3,Stationary_AR,0.13740686477752728,0.21762750203594283,None,21,,,500,0.0,0.0,0.0,0.0,5.0,0.4067413764024243,,
R4,PureTrend_RandomWalk,0.9979355401693485,0.0742291820513229,None,24,,,500,,,0.0,0.0,0.8290104265128353,,,0.40914788931215984
R1,Trend+MultiSeason,0.9992482632109925,0.9630064978666899,48,50,48.0,96.0,500,0.36675940515385796,1.920151948279327e-05,10.72398456031181,2.9912556883991748,0.6807002798261869,,,
R2,Pure_MultiSeason,0.5804966529403379,0.9542744798360151,48,50,48.0,96.0,500,0.0,0.0,24.379197822395344,7.858001995939889,1.8991003366932493,,,
R3,Stationary_AR,0.0597406909210616,0.26740008183007014,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.41284494664503074,,
R4,PureTrend_Exponential,0.9992706001060838,0.2536667024440781,None,24,,,500,,,0.0,0.0,0.8607948307321159,,,
R1,Trend+MultiSeason,0.9973607195071768,0.9109797555543134,24,24,24.0,48.0,500,0.30942952181379535,2.7088524074948676e-05,10.823319029599496,5.349407221539721,1.4477088546324681,,,
R2,Pure_MultiSeason,0.6359704259310116,0.9665435537077525,24,24,24.0,48.0,500,0.0,0.0,17.859622754155325,5.46744574331231,1.5475643166577506,,,
R3,Stationary_AR,0.19863725895854567,0.4250848180668565,None,28,,,500,0.0,0.0,0.0,0.0,5.0,0.6196882305981404,,
R4,PureTrend_Break,0.9999473622856114,0.9997892564285935,None,250,,,500,,,0.0,0.0,1.054471705922356,,250.0,
R1,Trend+MultiSeason,0.9959346855063284,0.9591151869000983,48,50,48.0,96.0,500,0.3324969319376251,3.244815788007851e-05,22.123576404426828,7.407292697651359,1.328329119516983,,,
R2,Pure_MultiSeason,0.6741394173371869,0.8656630816583507,48,50,48.0,96.0,500,0.0,0.0,16.238583913789494,11.022271429203448,1.235790760738512,,,
R3,Stationary_WN,0.177488924467036,0.12485652332671071,None,3,,,500,0.0,0.0,0.0,0.0,14.923916936703058,,,
R4,PureTrend_Exponential,0.9997101975788383,0.20131963765820604,None,24,,,500,,,0.0,0.0,0.501907854591698,,,
R1,Trend+MultiSeason,0.9777070865030818,0.9542538697413571,48,50,48.0,96.0,500,-0.13118750299488086,-4.317938652645085e-05,21.28672187930053,7.264757939987711,1.252357597070445,,,
R2,Pure_MultiSeason,0.43311412926098547,0.9789861078078215,48,50,48.0,96.0,500,0.0,0.0,24.73514117117748,4.218386800027234,1.6555116941562735,,,
R3,Stationary_AR,0.27167466386023564,0.327054199975108,None,23,,,500,0.0,0.0,0.0,0.0,5.0,0.6182838654089905,,
R4,PureTrend_Exponential,0.9950656316984818,0.22958125433375332,None,24,,,500,,,0.0,0.0,0.6444923614912619,,,
R1,Trend+MultiSeason,0.9947934657465738,0.9778668557725522,36,36,36.0,72.0,500,-0.19600088322884468,4.947160383803337e-05,17.060204062798128,4.696240441321422,0.6226205289896757,,,
R2,Pure_MultiSeason,0.6984965488022867,0.9030272254725371,36,36,36.0,72.0,500,0.0,0.0,19.267990068525698,11.30294212738676,1.723472698939585,,,
R3,Stationary_WN,0.029332968794778536,0.1987510449024963,None,23,,,500,0.0,0.0,0.0,0.0,13.984548408682564,,,
R4,PureTrend_RandomWalk,0.9176547182819402,0.09137549844849158,None,24,,,500,,,0.0,0.0,1.359671648750736,,,0.14048838279771278
R1,Trend+MultiSeason,0.9877440437858687,0.9791548639064751,36,36,36.0,72.0,500,-0.10783621922837633,-4.286138310235082e-05,20.461178665183933,5.4537663940612955,0.8028320150928523,,,
R2,Pure_MultiSeason,0.6832483344000684,0.9824455227477448,36,36,36.0,72.0,500,0.0,0.0,29.872890199924594,6.877979308196975,1.152049787475451,,,
R3,Stationary_AR,0.22821983816827918,0.21449542087785356,None,12,,,500,0.0,0.0,0.0,0.0,5.0,0.45720443079147927,,
R4,PureTrend_Break,0.9999852604218556,0.9999411803150824,None,250,,,500,,,0.0,0.0,0.8384640401462068,,250.0,
R1,Trend+MultiSeason,0.9832493179351837,0.9839929917437563,36,36,36.0,72.0,500,0.11808120660893481,-4.045150001063411e-05,20.58769777209007,4.8236321778495705,0.6101006695944551,,,
R2,Pure_MultiSeason,0.7162781600527466,0.9493922205577863,36,36,36.0,72.0,500,0.0,0.0,19.882889166631713,8.658643351742878,0.7257813712264376,,,
R3,Stationary_WN,0.05619219270413489,0.24459998299200958,None,14,,,500,0.0,0.0,0.0,0.0,7.367914814287336,,,
R4,PureTrend_Exponential,0.9905991339691019,0.2582006551744691,None,24,,,500,,,0.0,0.0,0.9157302344122714,,,
R1,Trend+MultiSeason,0.9991229226424511,0.9795302257383257,36,36,36.0,72.0,500,-0.3927347693283161,2.6843313316552072e-05,15.935678714758865,2.737445974792082,1.2112454492764377,,,
R2,Pure_MultiSeason,0.6150271829102707,0.9865859934604027,36,36,36.0,72.0,500,0.0,0.0,28.834042022387603,5.115630026543793,1.6928081563640642,,,
R3,Stationary_AR,0.0476764534721299,0.32124573199587747,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.5503244508635787,,
R4,PureTrend_Break,0.9996075568664924,0.9984531282638571,None,250,,,500,,,0.0,0.0,1.45431016302603,,250.0,
R1,Trend+MultiSeason,0.9978407019322727,0.9515006763884171,12,12,12.0,24.0,500,-0.399435534864661,3.4510621853673095e-05,16.210027895052804,6.95500254124199,1.1722043844743024,,,
R2,Pure_MultiSeason,0.7513861010327975,0.9520661068923363,12,12,12.0,24.0,500,0.0,0.0,17.66600261614724,7.831691990669251,0.5276067476642294,,,
R3,Stationary_AR,0.32267181528340527,0.20338960830433295,None,6,,,500,0.0,0.0,0.0,0.0,5.0,0.4349493016285065,,
R4,PureTrend_Exponential,0.9898530198520024,0.251678846179032,None,24,,,500,,,0.0,0.0,0.9117300192199004,,,
R1,Trend+MultiSeason,0.9968731389994102,0.9674407227167424,48,50,48.0,96.0,500,0.3725984504732628,-1.808517455444391e-05,22.855262825928484,5.944773083226858,1.3467629559785013,,,
R2,Pure_MultiSeason,0.48354312315900416,0.9672073022352992,48,50,48.0,96.0,500,0.0,0.0,20.91413315478486,4.828269613169295,1.4521039833218783,,,
R3,Stationary_WN,0.12781983160898225,0.08438949045434252,None,3,,,500,0.0,0.0,0.0,0.0,10.500976620886437,,,
R4,PureTrend_Break,0.9999660175983884,0.9998641624724534,None,250,,,500,,,0.0,0.0,1.0467400754215719,,250.0,
R1,Trend+MultiSeason,0.9978164432036373,0.9622351228224568,36,36,36.0,72.0,500,-0.3898353988899309,-2.8375145115191658e-05,19.54764607281868,7.304821704181453,0.587868641855755,,,
R2,Pure_MultiSeason,0.5852663575757513,0.9204936690298193,36,36,36.0,72.0,500,0.0,0.0,11.70733274662056,5.201329093460098,1.9290718003239486,,,
R3,Stationary_WN,0.11462839447156714,0.28502157114325044,None,11,,,500,0.0,0.0,0.0,0.0,10.11756765356661,,,
R4,PureTrend_RandomWalk,0.6918151178113989,0.14545462391872022,None,125,,,500,,,0.0,0.0,0.9662922026023573,,,-0.11048507795725629
R1,Trend+MultiSeason,0.9894470756333907,0.9047942704159554,48,50,48.0,96.0,500,-0.19848555179503125,2.0787083250903603e-05,11.956472195927795,6.574062674346423,0.8918312579514837,,,
R2,Pure_MultiSeason,0.64579807793324,0.8833880157136262,48,50,48.0,96.0,500,0.0,0.0,14.64109095874165,8.543045584664998,1.591229586113585,,,
R3,Stationary_AR,0.07355683315993378,0.30337523887255735,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.6650155292666742,,
R4,PureTrend_RandomWalk,0.9865790091380252,0.2316004727293134,None,24,,,500,,,0.0,0.0,1.175126897578116,,,-0.1603421537135728
R1,Trend+MultiSeason,0.9964641201724929,0.9765070365413011,24,24,24.0,48.0,500,-0.2650814768823827,-1.89793759604501e-05,21.414921333631803,5.76513702396697,1.0790280410935664,,,
R2,Pure_MultiSeason,0.6585188022974011,0.9285856178432055,24,24,24.0,48.0,500,0.0,0.0,17.52221695709098,8.009741596834758,1.8451503898604307,,,
R3,Stationary_WN,0.20069265899880828,0.1444905950073042,None,3,,,500,0.0,0.0,0.0,0.0,14.654133939745282,,,
R4,PureTrend_RandomWalk,0.9902932051939346,0.34890466415908816,None,71,,,500,,,0.0,0.0,1.0094806912220684,,,-0.2772516094941748
R1,Trend+MultiSeason,0.9931318694536128,0.9811106053665017,48,50,48.0,96.0,500,0.21092184118448543,-3.7927257147773925e-05,23.796406351014113,3.745854128809138,0.8296036428273323,,,
R2,Pure_MultiSeason,0.6581848844278209,0.9556659685323661,48,50,48.0,96.0,500,0.0,0.0,23.566149399283464,8.596893614276928,0.6466293045122486,,,
R3,Stationary_WN,0.15792101976060113,0.16440141030112232,None,4,,,500,0.0,0.0,0.0,0.0,5.268291331047737,,,
R4,PureTrend_RandomWalk,0.9991429467501777,0.930386160922594,None,250,,,500,,,0.0,0.0,0.7919279422503064,,,0.4193345074768601
R1,Trend+MultiSeason,0.9941713743729415,0.9780844566162923,48,50,48.0,96.0,500,-0.19149672224683814,-3.229335387156443e-05,21.44333512360128,4.144836354011549,1.2317343909391363,,,
R2,Pure_MultiSeason,0.667302634033689,0.8929875408179265,48,50,48.0,96.0,500,0.0,0.0,19.523202183487,11.82696173671375,1.570134734506329,,,
