True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P
R2,Seasonality,0.12537799282046236,0.9986658994321446,0.41523413220010774,12,24
R3,Stationary_WN,0.4808455195313742,0.2024220075838563,0.2652879147510879,None,3
R4,Trend_ExponentialGrowth,0.9999832291661529,0.9999123624308669,0.0,None,249
R1,Trend_Seasonality,0.999725448592332,0.9876144074832598,0.8728445565221019,24,24
R2,Seasonality,0.8834715589497938,0.9964303010480436,0.914319116403064,24,24
R3,Stationary_AR,0.0,0.0690107920230062,0.0,None,167
R4,Trend_ExponentialGrowth,0.9999771570083658,0.9998966247754572,0.0,None,249
R1,Trend_Seasonality,0.9995317350827727,0.9996119878491496,0.9808959573989898,12,12
R2,Seasonality,0.9630461184102842,0.9974631055414884,0.9608523330355175,12,12
R3,Stationary_AR,0.3506924493706195,0.5928829431999934,0.7115785005285471,None,24
R4,Trend_RandomWalkDrift,0.999994688994037,0.9999128926382567,0.0,None,249
R1,Trend_Seasonality,0.9998203762117502,0.9972402303911971,0.886032619473976,24,24
R2,Seasonality,0.9745827010902166,0.9988309096425038,0.9799352427610741,24,24
R3,Stationary_WN,0.3070166812423657,0.24665831585192788,0.3345563982566504,None,4
R4,Trend_MeanShift,0.9997122871583713,0.9988024878606725,0.0,None,250
R1,Trend_Seasonality,0.9998031550870552,0.9984917074123034,0.9351477311353414,36,36
R2,Seasonality,0.9897546028199629,0.99793742836848,0.9913262437328879,36,36
R3,Stationary_AR,0.08968225565726773,0.45427768931362766,0.4204740615436786,None,38
R4,Trend_ExponentialGrowth,0.9999542811442146,0.9998883797513268,0.0,None,249
R1,Trend_Seasonality,0.9998558556371094,0.9988365655583004,0.919290303254742,24,24
R2,Seasonality,0.7103033075255234,0.9921820996180788,0.807512056033715,24,24
R3,Stationary_AR,0.019375327561972577,0.7467665477080176,0.718511446440885,None,125
R4,Trend_RandomWalkDrift,0.9917840731863491,0.6939943998452764,0.0,None,250
R1,Trend_Seasonality,0.9998375190558929,0.9989337391762232,0.9734326876259826,24,24
R2,Seasonality,0.8871823025125524,0.990562776900431,0.9153642011474648,24,24
R3,Stationary_AR,0.0562558121576755,0.6580506691681944,0.6376532223482836,None,125
R4,Trend_MeanShift,0.9999482702072895,0.9997933939761541,0.0,None,250
R1,Trend_Seasonality,0.9998217540485619,0.9986877515660667,0.9358502918357419,24,24
R2,Seasonality,0.9465145140283113,0.9967156981408959,0.9595566186505711,24,24
R3,Stationary_AR,0.37360643251301007,0.4374261988607091,0.5070389050237025,None,11
R4,Trend_MeanShift,0.9997774589801552,0.9990853303235059,0.0,None,250
R1,Trend_Seasonality,0.9989930149154685,0.9949263366805551,0.5806937294468535,36,36
R2,Seasonality,0.5500773918113384,0.9901487257468102,0.7510063686991207,36,36
R3,Stationary_AR,0.26412523371810315,0.517885513939184,0.6237838732634156,None,19
R4,Trend_RandomWalkDrift,0.9999918228826079,0.9999474211444078,0.0,None,249
R1,Trend_Seasonality,0.9998497407818709,0.9980404272678118,0.9320584336852148,36,36
R2,Seasonality,0.6069352875995946,0.9802081074840081,0.7502752090539011,36,36
R3,Stationary_AR,0.0007073540288314861,0.8341971080197305,0.7492276893814571,None,125
R4,Trend_ExponentialGrowth,0.9999627906723496,0.999883440360645,0.0,None,249
R1,Trend_Seasonality,0.9983873550351211,0.9986918147680643,0.902660606744348,36,36
R2,Seasonality,0.9415557923920346,0.9974312987055999,0.9518307439692228,36,36
R3,Stationary_AR,0.22275316557336433,0.4524508571921029,0.6795584225524949,None,20
R4,Trend_RandomWalkDrift,0.0,0.49775568069426834,0.0,None,250
R1,Trend_Seasonality,0.9979930258728298,0.9929362751945413,0.8887504335542823,12,12
R2,Seasonality,0.9731023854775153,0.9990001498141158,0.9702718538710255,12,12
R3,Stationary_WN,0.4040251001771782,0.2138935958468139,0.3347479230726166,None,3
R4,Trend_ExponentialGrowth,0.99997546500293,0.9999079734107348,0.0,None,249
R1,Trend_Seasonality,0.9999119580011773,0.9960634080020995,0.8925034273385531,12,12
R2,Seasonality,0.9409471278539521,0.997783606713729,0.9385769570422942,12,12
R3,Stationary_AR,0.26590712549211126,0.3706777636312637,0.47473456418977833,None,12
R4,Trend_RandomWalkDrift,0.5497702124003155,0.0,0.0,None,167
R1,Trend_Seasonality,0.9991869135749684,0.9961158353323447,0.7407648650441769,24,24
R2,Seasonality,0.6597089755136119,0.988069730891348,0.758494466945181,24,24
R3,Stationary_AR,0.29398984745645873,0.5906893462616685,0.7484749243545521,None,36
R4,Trend_ExponentialGrowth,0.9999703986319268,0.9998806549258877,0.0,None,249
R1,Trend_Seasonality,0.9989387940471607,0.9967972877363477,0.9474328221265256,12,12
R2,Seasonality,0.9799718646995398,0.9992316755364822,0.9784385453832607,12,12
R3,Stationary_WN,0.22629850635811966,0.3245964216965578,0.28182007557183675,None,6
R4,Trend_ExponentialGrowth,0.9999728401755742,0.9998756141558848,0.0,None,249
R1,Trend_Seasonality,0.9999558590571883,0.9993322375478833,0.9809111631854763,24,24
R2,Seasonality,0.958571146244609,0.999281430147919,0.9681197764528976,24,24
R3,Stationary_AR,0.4148135063145748,0.4935164224441414,0.5054683111525491,None,9
R4,Trend_RandomWalkDrift,0.9999998857630822,0.9999963175920693,0.0,None,249
R1,Trend_Seasonality,0.9998722066349681,0.9963025611617572,0.8065098479175808,12,12
R2,Seasonality,0.9692690534690211,0.9972169641452359,0.9670722434652009,12,12
R3,Stationary_AR,0.15183817606750738,0.31083652103035375,0.5500361793237849,None,21
R4,Trend_RandomWalkDrift,0.9999959201742695,0.999952239424266,0.0,None,249
R1,Trend_Seasonality,0.997081962048631,0.9932604958943931,0.676037740337134,24,24
R2,Seasonality,0.9793327278933559,0.9981388153694221,0.9839968702119695,24,24
R3,Stationary_WN,0.44772374250603697,0.16239703107516068,0.3265054818620228,None,3
R4,Trend_RandomWalkDrift,0.9997106920232195,0.9597140864510583,0.9703634364310745,None,125
R1,Trend_Seasonality,0.999724296087791,0.9986200700691505,0.8446987531712591,24,24
R2,Seasonality,0.9327293502439934,0.99654641695746,0.9478179431993817,24,24
R3,Stationary_AR,0.0711462293152958,0.0,0.0,None,250
R4,Trend_ExponentialGrowth,0.9999532010324129,0.9998887505536631,0.0,None,249
R1,Trend_Seasonality,0.9995655769466875,0.9713415654642323,0.6596701102050173,48,50
R2,Seasonality,0.9436398741704083,0.99748277841927,0.957275467799319,48,50
R3,Stationary_WN,0.5014528005766457,0.2615307346161849,0.32086845419326826,None,3
R4,Trend_RandomWalkDrift,0.5759242625817201,0.23988791552933486,0.0,None,167
R1,Trend_Seasonality,0.9995523784551889,0.9961318336898781,0.8699954869910884,48,50
R2,Seasonality,0.8799504102142839,0.9987300450953169,0.9379147814242339,48,50
R3,Stationary_AR,0.29787696245660167,0.5702029725228845,0.6797409344922565,None,36
R4,Trend_MeanShift,0.9999567068042524,0.9998262161072858,0.0,None,250
R1,Trend_Seasonality,0.9990497663727157,0.9963478227166714,0.7628469570491924,36,36
R2,Seasonality,0.9285198301423191,0.9961379842607709,0.9455170696310676,36,36
R3,Stationary_AR,0.27044533587156994,0.4515284580312888,0.559884669057642,None,20
R4,Trend_RandomWalkDrift,0.8339242971912328,0.31131247744272206,0.0,None,167
R1,Trend_Seasonality,0.9998460182120716,0.9958372190284331,0.8893945162524528,24,24
R2,Seasonality,0.9677574891198591,0.9954418888203022,0.9748407703935078,24,24
R3,Stationary_AR,0.1563984531310002,0.390233616905741,0.60877166062683,None,26
R4,Trend_RandomWalkDrift,0.9999997461412318,0.9999939961035172,0.0,None,249
R1,Trend_Seasonality,0.9998758432498815,0.9980932396458276,0.9417329881516698,24,24
R2,Seasonality,0.8325191043762398,0.9982997769658221,0.8798957754339367,24,24
R3,Stationary_WN,0.43592022464693037,0.2579980887826906,0.33760174978255075,None,3
R4,Trend_RandomWalkDrift,0.9999997426838614,0.9999585198751558,0.0,None,249
R1,Trend_Seasonality,0.9997520851292883,0.9974029182274191,0.899822102453336,36,36
R2,Seasonality,0.9521921114250175,0.990219024376769,0.9611049209707927,36,36
R3,Stationary_WN,0.4469548099067754,0.1513561489013172,0.21072033309038674,None,2
R4,Trend_ExponentialGrowth,0.9999805134110162,0.9998829508647658,0.0,None,249
R1,Trend_Seasonality,0.9993332419358419,0.9948097378129457,0.9055307899759515,48,50
R2,Seasonality,0.9114619146993614,0.9936250297735735,0.9346364132056514,48,50
R3,Stationary_WN,0.3739829007481822,0.28924290145305676,0.39683050834111555,None,4
R4,Trend_MeanShift,0.9999637253291712,0.9998574700658849,0.0,None,250
R1,Trend_Seasonality,0.9994976562181328,0.9925207921691014,0.8790428849195935,48,50
R2,Seasonality,0.01877509906281738,0.9946683154829065,0.7728633133095992,48,100
R3,Stationary_AR,0.30567938252979954,0.5838609256260006,0.6597443283511484,None,21
R4,Trend_ExponentialGrowth,0.9999795867177501,0.9999158075533425,0.0,None,249
R1,Trend_Seasonality,0.9998692392985575,0.9990953387248046,0.9612162954607693,12,12
R2,Seasonality,0.8931662593829031,0.9890140512756527,0.892262422894833,12,12
R3,Stationary_AR,0.3494084885808634,0.40990152512002986,0.5261379438401832,None,10
R4,Trend_ExponentialGrowth,0.9999688292273734,0.9998959395415119,0.0,None,249
R1,Trend_Seasonality,0.9998353100763299,0.9950740854640696,0.934566702763573,24,24
R2,Seasonality,0.9789321430032883,0.9974657665998657,0.9836999158931446,24,24
R3,Stationary_WN,0.4200648057295623,0.2884955921793432,0.350127336952304,None,3
R4,Trend_RandomWalkDrift,0.9999653220100723,0.9999345942672274,0.0,None,249
R1,Trend_Seasonality,0.9997125731193028,0.9955062240120879,0.8951107010492869,36,36
R2,Seasonality,0.9691723401487782,0.9979938872706079,0.9740596444997469,36,36
R3,Stationary_WN,0.36426957291480366,0.23566991418932415,0.20164287343979315,None,4
R4,Trend_ExponentialGrowth,0.9999749878634314,0.9999061990684069,0.0,None,249
R1,Trend_Seasonality,0.9991122887010352,0.9988231152541053,0.9553998770592447,24,24
R2,Seasonality,0.8500408124567335,0.99565668395073,0.8865705325872439,24,24
R3,Stationary_AR,0.2992961946044378,0.5645684922363647,0.7011191520504705,None,38
R4,Trend_ExponentialGrowth,0.9999607508966288,0.9998943148079563,0.0,None,249
R1,Trend_Seasonality,0.9998675229353406,0.9985880845202212,0.9373108513743116,36,36
R2,Seasonality,0.9654176687049422,0.9986503205850571,0.970635598679079,36,36
R3,Stationary_AR,0.12005194851656253,0.641590395846292,0.6942346138058393,None,50
R4,Trend_RandomWalkDrift,0.9971737667021927,0.6683548017364617,0.33215736024620723,None,250
R1,Trend_Seasonality,0.9999265745309825,0.9992725912607097,0.9752863887771671,48,50
R2,Seasonality,0.9207977089500965,0.9947345332061013,0.9376594002824937,48,50
R3,Stationary_AR,0.40730853965789515,0.46142980297999925,0.6305080310757747,None,19
R4,Trend_RandomWalkDrift,0.978435824818381,0.8211986802880169,0.433309012531634,None,167
R1,Trend_Seasonality,0.999739245057743,0.9933809377268698,0.9158313834982548,12,12
R2,Seasonality,0.8612263497089255,0.9973912385594644,0.8592576558686499,12,12
R3,Stationary_AR,0.3553094316831973,0.5705483808070047,0.7141000062928329,None,26
R4,Trend_RandomWalkDrift,0.9280455652252103,0.6369180195690637,0.0,None,250
R1,Trend_Seasonality,0.9994483974035488,0.9953127127884746,0.9099149898237374,12,12
R2,Seasonality,0.9761871879207303,0.9976740044028434,0.9728730754842627,12,12
R3,Stationary_WN,0.20268104667550635,0.348261469505422,0.3042672276094882,None,8
R4,Trend_MeanShift,0.9999768485866054,0.99990747004586,0.0,None,250
R1,Trend_Seasonality,0.9997725554849447,0.987863897734868,0.873458906279087,48,50
R2,Seasonality,0.7730462133486251,0.994369912684787,0.8810169150615401,48,50
R3,Stationary_WN,0.4245691727917619,0.23639427161159132,0.3225572612903531,None,3
R4,Trend_MeanShift,0.9998681075015438,0.9994816312334537,0.0,None,250
R1,Trend_Seasonality,0.9998078769164137,0.9980223456881145,0.7007704534111898,36,36
R2,Seasonality,0.9644826128789795,0.9967157405068073,0.9700668898124954,36,36
R3,Stationary_AR,0.05740176223967541,0.6736824733031075,0.6629829160496035,None,100
R4,Trend_ExponentialGrowth,0.9999770741102252,0.9998917873975254,0.0,None,249
R1,Trend_Seasonality,0.9998700594546971,0.9991394015644767,0.9659884437778122,12,12
R2,Seasonality,0.9697512475928537,0.998619265159035,0.965625791621941,12,12
R3,Stationary_WN,0.3505811551962791,0.22477952561597037,0.28993933571303865,None,4
R4,Trend_MeanShift,0.999968399874326,0.9998753462043681,0.0,None,250
R1,Trend_Seasonality,0.9991286335922998,0.9835042453058662,0.7314196503612562,48,50
R2,Seasonality,0.8516414383393054,0.9943043305470697,0.9090555189107438,48,50
R3,Stationary_AR,0.029485832748594065,0.6283929708835558,0.54792467274442,None,100
R4,Trend_MeanShift,0.999735006561125,0.9989801364377362,0.0,None,250
R1,Trend_Seasonality,0.9995725454003456,0.9974590598608991,0.9290055051060098,24,24
R2,Seasonality,0.9079622329632566,0.9863248722285836,0.9309404710684387,24,24
R3,Stationary_AR,0.2525298754055607,0.6014551285890077,0.7435886731568189,None,50
R4,Trend_ExponentialGrowth,0.9999838970347158,0.9999297024618974,0.0,None,249
R1,Trend_Seasonality,0.9988271600850104,0.9980905567278167,0.9048265164344335,36,36
R2,Seasonality,0.6036747150230083,0.9884764958991034,0.7403869462352877,36,36
R3,Stationary_WN,0.16255848956363705,0.23419745306359363,0.2729756746908426,None,6
R4,Trend_RandomWalkDrift,0.9998629576709366,0.9999198033623664,0.0,None,249
R1,Trend_Seasonality,0.999612441329351,0.9932385544871188,0.7035772829337124,48,50
R2,Seasonality,0.9465588263914592,0.9976698927443067,0.9617923184142475,48,50
R3,Stationary_WN,0.5618248556255006,0.22397936147864994,0.1724919125680512,None,2
R4,Trend_RandomWalkDrift,0.9679361418236824,0.8355549123473757,0.0,None,250
R1,Trend_Seasonality,0.9981036315428639,0.9783696452553263,0.49705867814536653,36,36
R2,Seasonality,0.6835152645948439,0.9941665194523935,0.7820949576653127,36,36
R3,Stationary_WN,0.5387062417714819,0.22760284254130614,0.21748165347484483,None,2
R4,Trend_ExponentialGrowth,0.999979044508448,0.9999115073826048,0.0,None,249
R1,Trend_Seasonality,0.9995829718265619,0.9924131584781767,0.8777626748151154,36,36
R2,Seasonality,0.9303988830397111,0.9932980945146076,0.9439472672165746,36,36
R3,Stationary_WN,0.06540957177922557,0.39655729728842903,0.32484264517062,None,26
R4,Trend_ExponentialGrowth,0.9999680972415192,0.999899112127416,0.0,None,249
R1,Trend_Seasonality,0.9989899411981884,0.9957930848689225,0.8953754292491822,36,36
R2,Seasonality,0.8314176979259754,0.9985413604010916,0.8835983946031782,36,36
R3,Stationary_WN,0.13047367714813796,0.39809289796266967,0.3857571508498504,None,11
R4,Trend_MeanShift,0.9996917076972804,0.9986957634480099,0.0,None,250
R1,Trend_Seasonality,0.9997243287774115,0.997496801788739,0.959990594850745,12,12
R2,Seasonality,0.9085347198884843,0.9865763968887098,0.9049176433683733,12,12
R3,Stationary_AR,0.22304137350333664,0.5667775381876422,0.700004905421682,None,33
R4,Trend_ExponentialGrowth,0.9999854250746433,0.9999363988385995,0.0,None,249
R1,Trend_Seasonality,0.9996267895945821,0.9944495973777624,0.8536748584071461,36,36
R2,Seasonality,0.9690005078494203,0.9972031794366456,0.9738502353603732,36,36
R3,Stationary_AR,0.24827913172093496,0.48843321965831765,0.5243031593104281,None,17
R4,Trend_RandomWalkDrift,0.9999853497593761,0.9999626368138771,0.0,None,249
R1,Trend_Seasonality,0.9998628566697549,0.9988586965559318,0.7367256986086582,24,24
R2,Seasonality,0.8355765538845152,0.97671201887712,0.8783019259351919,24,24
R3,Stationary_AR,0.30882070883262214,0.3411596177252719,0.47207880076982434,None,15
R4,Trend_ExponentialGrowth,0.9999679070808789,0.9998800002620022,0.0,None,249
R1,Trend_Seasonality,0.9994407376014973,0.9991794129082959,0.9490671262177085,24,24
R2,Seasonality,0.8980153727589512,0.9915804447995051,0.9280427826872762,24,24
R3,Stationary_AR,0.1846154626825054,0.5436463154642596,0.5590798911818613,None,28
R4,Trend_ExponentialGrowth,0.9999718512748322,0.9998950412133504,0.0,None,249
R1,Trend_Seasonality,0.9996440427152695,0.9976744423694773,0.8373172521799612,24,24
R2,Seasonality,0.529055830300214,0.9774856377293478,0.7281367447678384,24,24
R3,Stationary_WN,0.3311319835918468,0.28890667006583004,0.32548938255239035,None,4
R4,Trend_ExponentialGrowth,0.9999742118632938,0.9999016392494287,0.0,None,249
R1,Trend_Seasonality,0.9998614890118853,0.9977863922469321,0.9291331373233455,36,36
R2,Seasonality,0.9622130788068615,0.9966876893583092,0.9697979200870827,36,36
R3,Stationary_AR,0.08154045536880516,0.6107226778495605,0.4839659775163826,None,83
R4,Trend_MeanShift,0.9994202206037627,0.9975893826478086,0.0,None,250
R1,Trend_Seasonality,0.9978915787406315,0.9978198693470012,0.8566068702862963,24,24
R2,Seasonality,0.9399097517836756,0.9973807793453223,0.9542613013123318,24,24
R3,Stationary_WN,0.1875592745218836,0.22824733783447415,0.19181048003687673,None,5
R4,Trend_MeanShift,0.9999620964109773,0.9998484055840033,0.0,None,250
R1,Trend_Seasonality,0.9995719018718626,0.9958433725388833,0.8098081353786662,12,12
R2,Seasonality,0.9502703035177984,0.9977212154030906,0.948245962879439,12,12
R3,Stationary_WN,0.056923861652535934,0.3319678923679479,0.3019985213104722,None,23
R4,Trend_ExponentialGrowth,0.9999730330004852,0.9998938327987186,0.0,None,249
R1,Trend_Seasonality,0.9996200074779686,0.9916935711584515,0.9274545681481777,24,24
R2,Seasonality,0.8705462099116159,0.9963592017217536,0.8994111669185417,24,24
R3,Stationary_WN,0.1639884259748151,0.31419550473646674,0.2655472161530278,None,8
R4,Trend_MeanShift,0.9627275243037127,0.9229080618372413,0.0,None,250
R1,Trend_Seasonality,0.9992074398119134,0.9980365781954533,0.9211032132540556,24,24
R2,Seasonality,0.9323699796593466,0.9954513490622264,0.947568058128547,24,24
R3,Stationary_AR,0.3208768549940263,0.5584429101095204,0.6763042530469993,None,19
R4,Trend_RandomWalkDrift,0.9999978269546917,0.9999710278714748,0.0,None,249
R1,Trend_Seasonality,0.999517109588011,0.9951237164286042,0.7937023997232868,12,12
R2,Seasonality,0.9293760356221676,0.9942695550700291,0.9257701266385222,12,12
R3,Stationary_WN,0.40375599101619597,0.15788532597676164,0.30813464530551116,None,3
R4,Trend_MeanShift,0.9999681568724206,0.9998728673785096,0.2860891625012053,None,250
R1,Trend_Seasonality,0.9997574574468532,0.9977100991130098,0.6317047227409797,12,12
R2,Seasonality,0.6905154173568564,0.9954198310597836,0.7134868561099104,12,12
R3,Stationary_WN,0.5565808873419408,0.19069528347949738,0.2870590655380245,None,2
R4,Trend_MeanShift,0.9999701196612939,0.9998815656390966,0.0,None,250
R1,Trend_Seasonality,0.9995683623068892,0.9985274146851828,0.922579186013888,36,36
R2,Seasonality,0.4552190851708038,0.991960138598617,0.6330825610121291,36,36
R3,Stationary_AR,0.1724359622429006,0.624314190758831,0.6808933199269223,None,38
R4,Trend_ExponentialGrowth,0.9999671257002237,0.9998745437832322,0.0,None,249
R1,Trend_Seasonality,0.9998343322607229,0.9971327262835706,0.959114100479427,48,50
R2,Seasonality,0.7932909935207888,0.9813894497409928,0.8656082177976565,48,50
R3,Stationary_AR,0.22997587403007747,0.49350251366342324,0.619645300346134,None,26
R4,Trend_MeanShift,0.9997981808524192,0.9992145328580513,0.0,None,250
R1,Trend_Seasonality,0.9998683337575602,0.9983593556069529,0.972195431329827,48,50
R2,Seasonality,0.6349340991270389,0.9946345495906255,0.8191734405281567,48,50
R3,Stationary_WN,0.3915897132101972,0.14731343329993418,0.3193953925439945,None,3
R4,Trend_MeanShift,0.9997059895997348,0.9988253747571627,0.0,None,250
R1,Trend_Seasonality,0.9997912996231662,0.9987240647451852,0.8831941182430947,24,24
R2,Seasonality,0.7308091830909454,0.9949851903484289,0.8190758963657395,24,24
R3,Stationary_AR,0.10091183815097471,0.8351584762838014,0.7000161958320235,None,167
R4,Trend_MeanShift,0.9998122646603532,0.9992448379184465,0.0,None,250
R1,Trend_Seasonality,0.999405753601117,0.9882486216231965,0.9206019692974137,24,24
R2,Seasonality,0.8823102734801033,0.9986656118526399,0.9145509706665832,24,24
R3,Stationary_AR,0.9988990690616019,0.9999996554784798,0.0,None,249
R4,Trend_ExponentialGrowth,0.9999613121464296,0.9998950464979388,0.0,None,249
R1,Trend_Seasonality,0.9995433886376116,0.998059446400424,0.7569993658414291,12,12
R2,Seasonality,0.9423303331555856,0.988758408695701,0.9295453514404398,12,12
R3,Stationary_WN,0.1796668592321028,0.3885540985780177,0.2998233392319356,None,11
R4,Trend_MeanShift,0.999641052956335,0.9985150359854348,0.0,None,250
R1,Trend_Seasonality,0.9999392308404097,0.9991452130262249,0.9705857422187453,36,36
R2,Seasonality,0.9760960579874688,0.9984309603823797,0.9798560717872952,36,36
R3,Stationary_AR,0.13790915931671177,0.478819905301085,0.46636247247585216,None,24
R4,Trend_RandomWalkDrift,0.9961940539366888,0.8811083867103584,0.0,None,250
R1,Trend_Seasonality,0.9998789040688861,0.9976820387212345,0.8677626583439136,48,50
R2,Seasonality,0.9365203136671549,0.9940753834724327,0.9506173869407387,48,50
R3,Stationary_WN,0.37528655925671417,0.20467498126310724,0.2947153410034249,None,3
R4,Trend_RandomWalkDrift,0.999995914003174,0.999938361915647,0.0,None,249
R1,Trend_Seasonality,0.9999578282704812,0.9984029343106817,0.831681447580839,24,24
R2,Seasonality,0.9852421559592872,0.9996106412489631,0.9885180242760139,24,24
R3,Stationary_WN,0.1726160981960596,0.33785386248122795,0.3006585617522711,None,8
R4,Trend_RandomWalkDrift,0.9999929122207445,0.9999175822810391,0.0,None,249
R1,Trend_Seasonality,0.9998913498575966,0.9980686242904808,0.8110241879594932,36,36
R2,Seasonality,0.7395934554443634,0.9980101113559976,0.8280230103220277,36,36
R3,Stationary_AR,0.4310369647303368,0.4432922280620648,0.6246563212573626,None,17
R4,Trend_ExponentialGrowth,0.9999906575949074,0.9999561803892033,0.0,None,249
R1,Trend_Seasonality,0.9995995534122435,0.9919343030798824,0.7975428402470858,36,36
R2,Seasonality,0.923608433364271,0.9977576441075093,0.937964019264642,36,36
R3,Stationary_WN,0.3785266185031667,0.18394884755416818,0.3097773883484013,None,3
R4,Trend_MeanShift,0.999717112701116,0.9989244870683501,0.0,None,250
R1,Trend_Seasonality,0.9991363015045344,0.9917546687562594,0.8023543406807429,12,12
R2,Seasonality,0.926699422368612,0.9959701372829813,0.9237138949872737,12,12
R3,Stationary_WN,0.3313660308613543,0.28016839760074164,0.3358390808777233,None,5
R4,Trend_MeanShift,0.9999673640981871,0.9998695438499648,0.26427651858294565,None,250
R1,Trend_Seasonality,0.9998172656467956,0.9988196119301608,0.9649696759921622,24,24
R2,Seasonality,0.7845694402801496,0.9837063775932307,0.8487839044390887,24,24
R3,Stationary_AR,0.0754586466590027,0.4602121018019225,0.5480815062519964,None,31
R4,Trend_RandomWalkDrift,0.9079780298692223,0.503112284695983,0.1279680190196546,None,250
R1,Trend_Seasonality,0.9997975473209847,0.9987549793867498,0.9142163445178604,24,24
R2,Seasonality,0.9600968549539808,0.993283493969298,0.9697115460639174,24,24
R3,Stationary_WN,0.45760682177225587,0.19937980436125136,0.29448853824692145,None,3
R4,Trend_RandomWalkDrift,0.0,0.0,0.0,None,167
R1,Trend_Seasonality,0.9997517832791493,0.9980747766717518,0.8614331259295356,12,12
R2,Seasonality,0.9533141230434223,0.9980218248152762,0.9497069997129695,12,12
R3,Stationary_AR,0.39997831876109646,0.5152456533257088,0.6119334420453758,None,26
R4,Trend_MeanShift,0.9998840525019037,0.9995390814021718,0.1368752939068416,None,250
R1,Trend_Seasonality,0.9999254040431695,0.9984876868635909,0.8346944801012015,36,36
R2,Seasonality,0.8897924480656844,0.9974227145976897,0.913961297825472,36,36
R3,Stationary_AR,0.05262007680882552,0.5846752199650052,0.5526667290507351,None,62
R4,Trend_RandomWalkDrift,0.9998932176605955,0.9999363279700272,0.0,None,249
R1,Trend_Seasonality,0.9996833542392383,0.9986641957942008,0.9580490317269221,24,24
R2,Seasonality,0.8881459881617555,0.9963511560366117,0.9156005418604413,24,24
R3,Stationary_WN,0.3435261389810925,0.3735705981330869,0.31845889284136264,None,4
R4,Trend_MeanShift,0.9888201701097994,0.9693484089888585,0.0,None,250
R1,Trend_Seasonality,0.9994944813578325,0.9936919657057892,0.7929834623942719,48,50
R2,Seasonality,0.7207752111281729,0.9953992130124231,0.9098257212416847,48,50
R3,Stationary_WN,0.3601035914374052,0.29932631159011613,0.27473674216425836,None,4
R4,Trend_RandomWalkDrift,0.9999916172801987,0.9999559675255625,0.0,None,249
R1,Trend_Seasonality,0.9984054122042004,0.9932982268688847,0.8214864429600826,48,50
R2,Seasonality,0.8882597202142422,0.9924360117431333,0.913931868752449,48,50
R3,Stationary_AR,0.347442969328409,0.5196939081746721,0.5434057490616291,None,14
R4,Trend_RandomWalkDrift,0.95500956203845,0.8366379367568059,0.774261822598148,None,83
R1,Trend_Seasonality,0.9998700013779308,0.9968786713939036,0.924683231382829,12,12
R2,Seasonality,0.8639032907720818,0.9968190597608729,0.8635717997277987,12,12
R3,Stationary_AR,0.13275018886682066,0.38952614126030927,0.46163677805089276,None,19
R4,Trend_MeanShift,0.9998910652451493,0.9995668231059938,0.0,None,250
R1,Trend_Seasonality,0.9984567474965268,0.9902262555946567,0.7848857919892549,36,36
R2,Seasonality,0.8086614204645838,0.9848052734698594,0.8708162202301114,36,36
R3,Stationary_AR,0.05133805167320227,0.5789516574246005,0.6514710483897646,None,83
R4,Trend_RandomWalkDrift,0.9999997586291871,0.9999981614650119,0.0,None,249
R1,Trend_Seasonality,0.999883644494352,0.9984624609048106,0.973853269272252,24,24
R2,Seasonality,0.9066055726697905,0.9984108955519573,0.930555869000363,24,24
R3,Stationary_AR,0.09707060400375611,0.5671997993481045,0.6454933336243741,None,42
R4,Trend_RandomWalkDrift,0.9924832061080935,0.8825211089121124,0.0,None,250
R1,Trend_Seasonality,0.9998265295908125,0.9960800726863198,0.9601946742799774,12,12
R2,Seasonality,0.9527198862037678,0.9956895846336161,0.9499888846256628,12,12
R3,Stationary_WN,0.3406273418630428,0.2408609331443171,0.3116552306008574,None,4
R4,Trend_MeanShift,0.9998739558938359,0.9994892041648847,0.14172958849538142,None,250
R1,Trend_Seasonality,0.9993390077094965,0.998537659708929,0.9388341736850773,48,50
R2,Seasonality,0.9617999653383689,0.9987071031738052,0.9738888032528195,48,50
R3,Stationary_WN,0.044875580621451694,0.4004798502708886,0.26633818877005333,None,42
R4,Trend_MeanShift,0.9658482603949643,0.7207451260309121,0.0,None,250
R1,Trend_Seasonality,0.9996055028414401,0.9985385801520847,0.9475766742354788,36,36
R2,Seasonality,0.9519147816791855,0.9995202688285175,0.9607543861333678,36,36
R3,Stationary_AR,0.2978401658196468,0.3964053429403708,0.5322181303193636,None,15
R4,Trend_MeanShift,0.9996820035622562,0.9987436450879573,0.0,None,250
R1,Trend_Seasonality,0.999224108966981,0.9977009747611529,0.79889037872952,48,50
R2,Seasonality,0.9720723101117177,0.9992725308331952,0.9809387534858943,48,50
R3,Stationary_WN,0.42702029560265364,0.1950500470271107,0.2282010685052165,None,3
R4,Trend_MeanShift,0.9997388647622205,0.9989849305453741,0.0,None,250
R1,Trend_Seasonality,0.9995486992483485,0.9845266253943339,0.7590837380839919,48,50
R2,Seasonality,0.921815829184651,0.9992134435381677,0.958703357519773,48,50
R3,Stationary_WN,0.2670365174773348,0.3351887083318281,0.3139526867730327,None,5
R4,Trend_MeanShift,0.9968937878126337,0.987436719163592,0.0,None,250
