True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
S4,Trending_MeanShift,0.9999551488376873,0.9998200304647455,0.0,0.9999704147159251,0.9998810496309389,0.33959090417460036,None,150,,,300,,,0.0,0.0,1.0021705463064206,,150.0,
S1,Composite,0.9902358597882884,0.9181303579942921,0.0,0.9994761775047564,0.9952752848971749,0.947299324012455,48,50,48.0,96.0,300,0.2685859141458319,-4.4615486974820365e-05,10.526931789438734,5.183394342614024,0.6959190073967373,,,
S2,Seasonal,0.6948186321536756,0.8366343468381205,0.0,0.9904235280936047,0.9982843932366509,0.9913466099488942,48,50,48.0,96.0,300,0.0,0.0,12.006681514123782,9.82122418441594,0.5493012117329763,,,
S3,Stationary_AR,0.08776982356646545,0.3181244151281817,0.0,0.20420015986186857,0.6325015196266045,0.6978638450007226,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.6999908096501279,,
S4,Trending_RandomWalkDrift,0.9916349471092682,0.27291255196139874,0.0,0.9981057694811439,0.7297695594096523,0.7784249545561472,None,50,,,300,,,0.0,0.0,1.1401822474077197,,,0.4853848811782264
S1,Composite,0.996512994373293,0.9591268295573231,0.0,0.9986599230328497,0.9844072602446867,0.6185012402399197,12,12,12.0,24.0,300,0.32941301742106044,-1.8231362079878435e-05,11.420853807845273,3.0116538204800793,1.4374499768819,,,
S2,Seasonal,0.7300919082773851,0.817913407516562,0.0,0.9250760204833981,0.9845418105332354,0.9271840406493952,12,12,12.0,24.0,300,0.0,0.0,11.668376030546554,10.695560622729769,1.4995516419690598,,,
S3,Stationary_WN,0.018480625337042422,0.47567380527493386,0.0,0.008971448284909034,0.5718356263401194,0.3568621219082493,None,50,,,300,0.0,0.0,0.0,0.0,11.133564321801742,,,
S4,Trending_ExponentialGrowth,0.9974514177101732,0.26190696551688586,0.0,0.9983275797189429,0.3823825371571976,0.3349684094955353,None,24,,,300,,,0.0,0.0,0.5713851111605329,,,
S1,Composite,0.9938057349941214,0.9537374976834592,0.0,0.9983365825838632,0.9868274073523225,0.7332010427330456,48,50,48.0,96.0,300,-0.29720343663334065,-3.504957793903606e-05,13.304116851216813,3.255319255623962,1.2853433373886793,,,
S2,Seasonal,0.23581198473590892,0.8534279779179412,0.0,0.4736616835742461,0.9791697246683213,0.8809645312612723,48,50,48.0,96.0,300,0.0,0.0,22.821098072520208,9.22057326286356,1.755157471268751,,,
S3,Stationary_AR,0.07807362144088681,0.23516313954200618,0.0,0.16403245428388546,0.47343692190819064,0.5617419609338641,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.479519439416579,,
S4,Trending_ExponentialGrowth,0.9965174041540225,0.05436156904160694,0.0,0.9978047849061445,0.2686621672629542,0.3632468866548295,None,24,,,300,,,0.0,0.0,1.2185517821699205,,,
S1,Composite,0.9767036583631958,0.9507506442358116,0.0,0.9984226026295069,0.996215634312859,0.9341050826946405,48,50,48.0,96.0,300,0.2449863841021317,-1.6139302474566894e-05,20.509762521074457,3.9579826937714815,1.0326402309467835,,,
S2,Seasonal,0.39108703497410124,0.9334338899041252,0.0,0.8219733590160304,0.9962235957795627,0.9486509132902539,48,50,48.0,96.0,300,0.0,0.0,21.45522213070614,6.833600577800329,0.9180485409107431,,,
S3,Stationary_WN,0.18848373797310292,0.22132117537574192,0.0,0.36256917836648317,0.3175857044293967,0.3220193329133967,None,4,,,300,0.0,0.0,0.0,0.0,10.742250341780599,,,
S4,Trending_RandomWalkDrift,0.9930264067543585,0.7962589721853126,0.0,0.9972243509080888,0.905082086478524,0.5935783064012651,None,150,,,300,,,0.0,0.0,1.1987899838895524,,,0.4601081108351618
S1,Composite,0.9943774190663152,0.9664632993420523,0.0,0.9994267539753509,0.9960877053626468,0.8984998638975735,36,38,36.0,72.0,300,0.34743326673616826,1.0076673667975653e-05,17.635841127740022,2.965412003450397,0.7507888344080426,,,
S2,Seasonal,0.6241762998597679,0.9519670569013384,0.0,0.9664936758588771,0.9986753776935603,0.9759611946091216,36,38,36.0,72.0,300,0.0,0.0,22.147280553460092,7.748100181643579,0.5426411524526991,,,
S3,Stationary_WN,0.08728136504785577,0.15407804153780558,0.0,0.2220969108721963,0.2110984892408443,0.21214616024754318,None,7,,,300,0.0,0.0,0.0,0.0,9.634298388004359,,,
S4,Trending_RandomWalkDrift,0.9861967466905972,0.6745145883065038,0.0,0.9991539298174767,0.9822070925057717,0.9412315894352745,None,75,,,300,,,0.0,0.0,0.6164082770235588,,,-0.34724399875625434
S1,Composite,0.9838317852938294,0.8567272744790061,0.0,0.9982907293002715,0.9833385785245734,0.8976615362968285,48,50,48.0,96.0,300,0.229828984056767,-2.6655652514244563e-05,8.597048969623406,5.858096497061025,1.284931653317698,,,
S2,Seasonal,0.3396453828841841,0.9558442122554434,0.0,0.4444534105272647,0.9885259524574201,0.7660454174852733,48,50,48.0,96.0,300,0.0,0.0,26.327953367055684,6.081145336690269,1.8567389532701297,,,
S3,Stationary_AR,0.0373962545188703,0.7113510834821093,0.0,0.2143205516012443,0.8160992334800309,0.335296159260399,None,150,,,300,0.0,0.0,0.0,0.0,5.0,0.6163669187255336,,
S4,Trending_MeanShift,0.9998985097112465,0.9995936399667315,0.0,0.9997735555040008,0.9991048877410558,0.0,None,150,,,300,,,0.0,0.0,1.2993696702673458,,150.0,
S1,Composite,0.9779953064739653,0.9586587050286752,0.0,0.9972240710156862,0.9941417506891025,0.8767686697622137,36,38,36.0,72.0,300,-0.25272234334330546,-3.758313385873338e-05,22.989087140292806,5.705655364364006,1.134158671099306,,,
S2,Seasonal,0.5891152849923178,0.9549629151938235,0.0,0.9403151673017466,0.9980027896295373,0.9617482564685392,36,38,36.0,72.0,300,0.0,0.0,12.731809994880173,4.017213649838828,0.5027450253195662,,,
S3,Stationary_AR,0.02941887495145079,0.35880540003725814,0.0,0.11286049651460806,0.678772523172554,0.6767192045841413,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.6108421043426777,,
S4,Trending_ExponentialGrowth,0.9969548899308005,0.21621094906285154,0.0,0.9982721704942354,0.46377082597470587,0.42127653965209877,None,24,,,300,,,0.0,0.0,0.839902578571225,,,
S1,Composite,0.9839770490571244,0.9680097940390521,0.0,0.997311785057382,0.9947019334970303,0.8378728644049801,12,12,12.0,24.0,300,-0.11927874722216944,4.311736505673728e-05,9.232563731504449,2.9581808176683158,0.7887872199731428,,,
S2,Seasonal,0.7117687531501735,0.9518625624638012,0.0,0.8660538146827851,0.9934651316793656,0.8686308220040508,12,12,12.0,24.0,300,0.0,0.0,18.959365727526865,7.911520122187241,1.678625875019343,,,
S3,Stationary_AR,0.1498787204795453,0.39765280390735525,0.0,0.26884596959506823,0.6736386640883645,0.6597176456314378,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.6980574978848382,,
S4,Trending_ExponentialGrowth,0.9989676165524155,0.07901731312924953,0.0,0.9996784947130256,0.6220613616943186,0.6823191070251027,None,24,,,300,,,0.0,0.0,0.5073286167586696,,,
S1,Composite,0.9870636157795396,0.960339098587601,0.0,0.9997914660928355,0.9993614740282395,0.9843702853983359,12,12,12.0,24.0,300,-0.2826679878685892,3.5548015596853174e-05,19.057040598252403,7.7822166093842915,0.5699133910446037,,,
S2,Seasonal,0.7401623878031119,0.9859721164452268,0.0,0.9458797384973133,0.9991994959609415,0.9432456920391632,12,12,12.0,24.0,300,0.0,0.0,26.876081237603454,6.227499509617213,0.8282660243371518,,,
S3,Stationary_WN,0.26484649186706566,0.28200030739557425,0.0,0.6207583440136248,0.37200713790312023,0.3887053507049205,None,2,,,300,0.0,0.0,0.0,0.0,12.741642606147405,,,
S4,Trending_ExponentialGrowth,0.9977658627013472,0.21040033205804398,0.0,0.9985629938409452,0.38623244856636685,0.3427512978184267,None,24,,,300,,,0.0,0.0,1.147829351851955,,,
S1,Composite,0.988659918264286,0.9374066297893147,0.0,0.9981560552452047,0.9893201591306611,0.8399252762229181,12,12,12.0,24.0,300,-0.2454345590927136,3.127069165782526e-05,12.025564883493333,5.1500153980633785,1.4527630320583913,,,
S2,Seasonal,0.71833791649991,0.8848411464460025,0.0,0.902826719206442,0.9886614424856789,0.9088081889155097,12,12,12.0,24.0,300,0.0,0.0,15.644091654684043,10.383754966446748,1.5871367611395033,,,
S3,Stationary_WN,0.2428356545401541,0.13332851076765062,0.0,0.6087831439688935,0.1831935065523943,0.3335885906763836,None,2,,,300,0.0,0.0,0.0,0.0,6.620819086114577,,,
S4,Trending_RandomWalkDrift,0.9667234623957377,0.19392027713296223,0.0,0.9958165892990342,0.8020143396107644,0.8923089050507406,None,24,,,300,,,0.0,0.0,1.3165190631384818,,,-0.18972952323918243
S1,Composite,0.972622742670689,0.8106343596298529,0.0,0.9957688747740012,0.9672650697625642,0.8522945210430453,48,50,48.0,96.0,300,0.2114256712360494,-2.9419806707626383e-05,8.827852510436806,6.418536240392939,1.2916729401193505,,,
S2,Seasonal,0.24046605689407785,0.9397558543757396,0.0,0.5408826271188724,0.990650246146251,0.8689221843998676,48,50,48.0,96.0,300,0.0,0.0,19.49629269406033,4.788250658916846,1.3684174735106407,,,
S3,Stationary_WN,0.12222813676729538,0.040680836187815594,0.0,0.549570372068032,0.07123249457626879,0.4079175560429743,None,2,,,300,0.0,0.0,0.0,0.0,7.498945733240517,,,
S4,Trending_RandomWalkDrift,0.9668104881615284,0.3735258796194454,0.0,0.9942609107301282,0.7476303225106312,0.8445545121263285,None,24,,,300,,,0.0,0.0,0.9281466501393992,,,-0.13637906212448914
S1,Composite,0.9927005613549715,0.9540751532845436,0.0,0.9985657284555507,0.9896556161482853,0.8054502021456205,48,50,48.0,96.0,300,-0.25244956195540125,-1.506506099832796e-05,12.230745731643209,2.270336884631704,1.0083279219917225,,,
S2,Seasonal,0.6004979151653644,0.8296111211249769,0.0,0.9173369871082798,0.9900985113609468,0.9502410715729301,48,50,48.0,96.0,300,0.0,0.0,15.777772109075807,11.243378584989365,1.2930394320052316,,,
S3,Stationary_WN,0.07056397321894381,0.2520642543810049,0.0,0.0822037118739739,0.2977196252491222,0.2552476258411379,None,18,,,300,0.0,0.0,0.0,0.0,12.941992103596286,,,
S4,Trending_RandomWalkDrift,0.9955857424289133,0.5072525872643073,0.0,0.9991587046854208,0.812483200663842,0.8095006512597405,None,33,,,300,,,0.0,0.0,0.5403213059957425,,,-0.4870843602451207
S1,Composite,0.9779715736529072,0.9832179689192752,0.0,0.9979246280248817,0.9983009894013507,0.9084683654470651,24,25,24.0,48.0,300,-0.16734077228494645,4.701848391313896e-05,21.33493217135222,3.523904349212522,0.7479518875387621,,,
S2,Seasonal,0.5918412973349918,0.9604674998672764,0.0,0.8158762722656027,0.9953690575394177,0.8950551399604276,24,25,24.0,48.0,300,0.0,0.0,25.450237149005822,7.868390339568542,1.7813216566808832,,,
S3,Stationary_WN,0.08517511077890694,0.18108946881612786,0.0,0.19259700020466675,0.331204160780172,0.35238472072121496,None,7,,,300,0.0,0.0,0.0,0.0,10.23842508174693,,,
S4,Trending_RandomWalkDrift,0.9827778621616801,0.9733709148432313,0.0,0.8190323078513302,0.7913487305470084,0.0,None,150,,,300,,,0.0,0.0,0.7860277718598525,,,0.24956014281871203
S1,Composite,0.9972089195116319,0.9798274037707357,0.0,0.9995667999072584,0.9965804212928944,0.845374429068257,24,50,24.0,48.0,300,0.24468751075572473,-2.5751861606676554e-05,8.718698820238977,5.942089451879422,0.616603773892074,,,
S2,Seasonal,0.6081543758828183,0.951596486469659,0.0,0.8350989402656459,0.9943569643311373,0.8965299628205563,24,25,24.0,48.0,300,0.0,0.0,22.21137946013799,7.775329541709809,1.7306891598256078,,,
S3,Stationary_AR,0.032441663049337155,0.36449266937810554,0.0,0.06679451800675662,0.7300323004741327,0.7462766352823895,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.6531696427441325,,
S4,Trending_ExponentialGrowth,0.9794135123401464,0.14501765518831666,0.0,0.9869927695757374,0.3093906460864517,0.362067352211926,None,24,,,300,,,0.0,0.0,1.45068768739895,,,
S1,Composite,0.9888568647745044,0.9341239154626328,0.0,0.9985644674417588,0.9902317646963222,0.8740153221907311,36,38,36.0,72.0,300,-0.36214064278422764,1.3936488143019289e-05,17.18389289256657,6.351549918057425,1.455686432485296,,,
S2,Seasonal,0.33502665640453755,0.958055609981033,0.0,0.8497560050498997,0.9972775492897797,0.9409730897020784,36,38,36.0,72.0,300,0.0,0.0,27.41790896549296,5.131588113225952,0.7891756041189577,,,
S3,Stationary_WN,0.02527230896114141,0.27481265348672745,0.0,0.04084958114921522,0.44703611966467693,0.3415877239608275,None,33,,,300,0.0,0.0,0.0,0.0,11.259835014850546,,,
S4,Trending_RandomWalkDrift,0.991339006609691,0.013904824384330938,0.0,0.9992474725313857,0.7101074537273198,0.9166824421894787,None,24,,,300,,,0.0,0.0,0.8916226872534087,,,0.41092434098520414
S1,Composite,0.9880355832893202,0.9589372772698646,0.0,0.9989623514124782,0.9960814180619216,0.9152771616728591,24,25,24.0,48.0,300,0.299033339676265,-4.220086380205906e-05,19.140492405326704,5.976299048393521,1.2950060035078514,,,
S2,Seasonal,0.6060502145924921,0.93761474192222,0.0,0.8330473126151687,0.9926801714457378,0.896680732875723,24,25,24.0,48.0,300,0.0,0.0,19.242252249730512,7.571901594777847,1.6739775340534297,,,
S3,Stationary_AR,0.1901234445196721,0.31063970839637656,0.0,0.30109231081496024,0.499864616218367,0.5318580005112135,None,20,,,300,0.0,0.0,0.0,0.0,5.0,0.5308162338386507,,
S4,Trending_MeanShift,0.9996974356749422,0.9988030645507608,0.0,0.999311585768386,0.9974608238406448,0.0,None,150,,,300,,,0.0,0.0,1.4336727887469056,,150.0,
S1,Composite,0.9905709572671209,0.9890012832003293,0.0,0.999535919360694,0.9994745595473625,0.9525164305788261,12,12,12.0,24.0,300,0.2029616947628299,4.7498639684467693e-05,24.881313325146145,5.136027887421687,0.5717636041656933,,,
S2,Seasonal,0.7267032307885224,0.9468513213269163,0.0,0.9101636359776956,0.9950884979297436,0.9108154850772244,12,12,12.0,24.0,300,0.0,0.0,14.456658203500986,6.4480069076607345,1.063825333313294,,,
S3,Stationary_WN,0.08532107814969758,0.19428436464957644,0.0,0.2155778607476626,0.2851203944407983,0.27558164601826773,None,8,,,300,0.0,0.0,0.0,0.0,12.363771388895607,,,
S4,Trending_ExponentialGrowth,0.9961526844351315,0.25452803955297243,0.0,0.9974920098999526,0.4217694903897078,0.3375813973305486,None,24,,,300,,,0.0,0.0,1.3952014624044455,,,
S1,Composite,0.9652542540536464,0.977759570929228,0.0,0.9966442362857794,0.9977021040538464,0.9024327099931109,36,38,36.0,72.0,300,0.1387318233685112,-1.2952136919232326e-05,21.546819640771368,2.423894041767598,0.9421093951762007,,,
S2,Seasonal,0.6401991967659895,0.9403609722715938,0.0,0.9808507859303626,0.9990027811795745,0.9857221547516357,36,38,36.0,72.0,300,0.0,0.0,24.77777172348381,10.142675083832543,0.692308950017499,,,
S3,Stationary_WN,0.15544407382336867,0.030652375380369468,0.0,0.4296281798585583,0.061632522355908215,0.38395101167038503,None,3,,,300,0.0,0.0,0.0,0.0,6.442934547054816,,,
S4,Trending_MeanShift,0.9999617684951497,0.9998468644006294,0.0,0.9999606867757188,0.9998428783274597,0.0,None,150,,,300,,,0.0,0.0,1.0242307627582563,,150.0,
S1,Composite,0.9860394590047222,0.9690190773393917,0.0,0.999184419804066,0.9980373981311145,0.9432516084768172,24,25,24.0,48.0,300,-0.2774567350628773,-2.5665760903257264e-05,22.891351350181495,6.288124224319971,1.0566656252647677,,,
S2,Seasonal,0.6668431249716634,0.9104481606798226,0.0,0.9628638396106366,0.9971239194289241,0.9726871705954471,24,25,24.0,48.0,300,0.0,0.0,21.03075152268279,11.354326884165435,1.1828890865576775,,,
S3,Stationary_AR,0.20952555841492593,0.38403497836762834,0.0,0.3521869453112869,0.595912677660184,0.5899682328128004,None,23,,,300,0.0,0.0,0.0,0.0,5.0,0.596606093329349,,
S4,Trending_ExponentialGrowth,0.9982218685548838,0.19474592051543294,0.0,0.9990094590465939,0.47541773272076027,0.43299801426128715,None,24,,,300,,,0.0,0.0,1.0050998450883513,,,
S1,Composite,0.9787442648370341,0.9292027187969725,0.0,0.9983113470975935,0.993707091224474,0.9223630528132759,48,50,48.0,96.0,300,0.23328030436270966,-3.8587575828071696e-05,14.948075801697753,4.868346468213465,0.8521933559758902,,,
S2,Seasonal,0.6638067879789846,0.9192840444778678,0.0,0.9102514946770195,0.9927136104196856,0.920109565901897,48,50,48.0,96.0,300,0.0,0.0,12.076720769246043,6.0859811073429455,1.055291922293487,,,
S3,Stationary_WN,0.15954421049434908,0.21868076830975192,0.0,0.2615731319666399,0.28804821911138756,0.3001091341245067,None,5,,,300,0.0,0.0,0.0,0.0,12.101245135602028,,,
S4,Trending_ExponentialGrowth,0.9966588595593823,0.29375676773605297,0.0,0.9979558004560614,0.4839887882049738,0.3862116489383417,None,24,,,300,,,0.0,0.0,0.8096942687323573,,,
S1,Composite,0.9949266482603513,0.9398281701617612,0.0,0.9990482411208962,0.9870553243822917,0.8143976984294411,24,25,24.0,48.0,300,-0.32807405895763087,-3.0227317246552806e-05,11.356448383634582,3.956844438349613,1.203121373731462,,,
S2,Seasonal,0.03777808523760251,0.9845554806644072,0.0,0.2720966811158876,0.9991223447009123,0.9478322321096274,24,50,24.0,48.0,300,0.0,0.0,14.91714804366552,11.785939526104587,0.585944059224028,,,
S3,Stationary_WN,0.04217563985612094,0.15381851602068952,0.0,0.10172334150989404,0.3062833746175252,0.3404086495341362,None,23,,,300,0.0,0.0,0.0,0.0,9.81167838330411,,,
S4,Trending_MeanShift,0.999959351162465,0.9998375444279831,0.0,0.9984738158550558,0.9946520034306684,0.0,None,150,,,300,,,0.0,0.0,0.9905560995608306,,150.0,
S1,Composite,0.9912945469897353,0.9521615802320583,0.0,0.9996283256807762,0.997800055196127,0.9580196019232557,48,50,48.0,96.0,300,-0.3142003471534648,3.080086332210757e-05,15.210314550333962,4.563489452854806,0.542748553053209,,,
S2,Seasonal,0.6428136416817367,0.9301991544299618,0.0,0.9464117106782612,0.9970253686457639,0.9613902758833902,48,50,48.0,96.0,300,0.0,0.0,13.808566641884388,6.312241301250098,0.726004621561932,,,
S3,Stationary_AR,0.021325139145048966,0.39581474198368594,0.0,0.015662077668110452,0.7312637030837863,0.6106005711021677,None,75,,,300,0.0,0.0,0.0,0.0,5.0,0.5840347698240359,,
S4,Trending_MeanShift,0.9995281941487935,0.9981262735667201,0.0,0.9997796135856957,0.9991140947530908,0.5305515840510111,None,150,,,300,,,0.0,0.0,1.3620595180336075,,150.0,
S1,Composite,0.9707422559137469,0.8894925841121215,0.0,0.9993959912653341,0.9974523762879292,0.9807593437553264,24,25,24.0,48.0,300,0.1534166155212019,3.808059616516253e-05,10.493004355535824,6.427673186206952,0.5546522742204559,,,
S2,Seasonal,0.040069690174501904,0.9830199756688559,0.0,0.2268381590833991,0.9972546038113774,0.8477362563120977,24,50,24.0,48.0,300,0.0,0.0,14.221386460000927,11.65267023786815,0.6400228739942262,,,
S3,Stationary_WN,0.09651173457637707,0.0646211265281259,0.0,0.35412773136600195,0.12071680895158732,0.30072913417119096,None,4,,,300,0.0,0.0,0.0,0.0,10.831390725921896,,,
S4,Trending_ExponentialGrowth,0.9946766804692387,0.24532223560793287,0.0,0.9967051795121229,0.4086531674459678,0.36948996189519023,None,24,,,300,,,0.0,0.0,1.274816119086343,,,
S1,Composite,0.9751340190406871,0.9650002530338156,0.0,0.9988735688649726,0.9983836913638432,0.9567887577281456,48,50,48.0,96.0,300,0.17551347275808482,-4.5614733591776125e-05,17.552532840332653,5.696710679316057,0.7819524511997563,,,
S2,Seasonal,0.12894342565571926,0.9630962502501123,0.0,0.3501513445394727,0.9909446333303544,0.7792930606295679,48,50,48.0,96.0,300,0.0,0.0,27.795313779859484,4.530375459753344,1.7857713512011155,,,
S3,Stationary_AR,0.012449649491109271,0.538251670169485,0.0,0.04635721793937386,0.8035573522020567,0.6126803275359392,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.47369896474171935,,
S4,Trending_MeanShift,0.9999514699253786,0.9998060283875208,0.0,0.9998144795013004,0.999278178743928,0.0,None,150,,,300,,,0.0,0.0,0.6729936929755009,,150.0,
S1,Composite,0.9582549660308761,0.9367520226272029,0.0,0.9927331890731808,0.9894282389734795,0.841638219335516,12,12,12.0,24.0,300,-0.12131536793008299,-3.763048192831383e-05,13.496003833223742,6.172730423291943,1.479399593147836,,,
S2,Seasonal,0.6341560941657755,0.9734498560806114,0.0,0.7143128537244889,0.9939823236484059,0.7745616806020424,12,12,12.0,24.0,300,0.0,0.0,22.45350279182294,6.106956656653432,1.848746198444526,,,
S3,Stationary_WN,0.09446888719354807,0.05177380815625776,0.0,0.3215720143450185,0.10330811543642182,0.30666524596400746,None,3,,,300,0.0,0.0,0.0,0.0,9.403954623653078,,,
S4,Trending_MeanShift,0.9999301731290684,0.9997198801232764,0.0,0.9999175205401802,0.9996694564290693,0.0,None,150,,,300,,,0.0,0.0,1.3754674212207567,,150.0,
S1,Composite,0.9835016828884581,0.9536214963744507,0.0,0.99897719872044,0.9968773348074941,0.9401818166055042,24,25,24.0,48.0,300,0.26374526684651667,-1.1601211107601777e-05,19.311266559450875,6.945232200042748,1.0720564167263429,,,
S2,Seasonal,0.5407008224859737,0.9732494855440446,0.0,0.6748522239858297,0.9939918522815195,0.7985824357623246,24,23,24.0,48.0,300,0.0,0.0,27.29721656927021,6.320437706054067,1.8993884176642735,,,
S3,Stationary_WN,0.09976004931185256,0.2803279076189924,0.0,0.13587314814966456,0.3656163557138722,0.26940517689742327,None,9,,,300,0.0,0.0,0.0,0.0,11.704039565082216,,,
S4,Trending_ExponentialGrowth,0.9976489502369689,0.13298910812557851,0.0,0.9987419712873764,0.37461218083571735,0.4543276113728417,None,24,,,300,,,0.0,0.0,1.306553546691,,,
S1,Composite,0.9685685984112076,0.9073347772462304,0.0,0.9967113647748073,0.9905921996394557,0.9052528877308812,12,12,12.0,24.0,300,0.13790111190369758,-3.1696880916629006e-05,9.161575418478318,5.423278828380218,0.981959476850456,,,
S2,Seasonal,0.7207465351963105,0.9679827033542533,0.0,0.9094810270551226,0.9971275313384195,0.9113013398174298,12,12,12.0,24.0,300,0.0,0.0,23.65659721627943,8.19777844104808,1.3772597061426264,,,
S3,Stationary_WN,0.19144933887115723,0.22011242528542152,0.0,0.3427117392120269,0.281728595264371,0.2855571910353144,None,4,,,300,0.0,0.0,0.0,0.0,5.900646720484234,,,
S4,Trending_MeanShift,0.999977510641996,0.999910675162517,0.0,0.9999734890584971,0.9998947774010549,0.0,None,150,,,300,,,0.0,0.0,0.7139256325185475,,150.0,
S1,Composite,0.9963939847857103,0.982536064626479,0.0,0.9996105584830698,0.9979520441826937,0.8922246891983078,24,50,24.0,48.0,300,-0.2084838735058925,3.182807303684822e-05,8.687316507958217,6.483094503946571,0.5039718881974096,,,
S2,Seasonal,0.6563122053915669,0.8904751297428052,0.0,0.9281081113342411,0.9933516673524452,0.9490918699604934,24,25,24.0,48.0,300,0.0,0.0,18.904355044989057,10.895874082673966,1.6454200584133811,,,
S3,Stationary_AR,0.1599356047406394,0.4337729105988034,0.0,0.1599596301363193,0.6908480595032981,0.631908922526843,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.6346349601883277,,
S4,Trending_RandomWalkDrift,0.7556892691562828,0.34220444583640053,0.0,0.8517983048320782,0.6563951299173287,0.0,None,100,,,300,,,0.0,0.0,0.8005811136694763,,,-0.2965121805797908
S1,Composite,0.9925154604534654,0.9384662219521895,0.0,0.9982093067346725,0.983169747962807,0.7624724506956909,48,50,48.0,96.0,300,-0.3789525227861912,2.1952380357119538e-05,15.124547465179692,3.6982937916781276,1.0961502487219694,,,
S2,Seasonal,0.4127273583247907,0.9493350067793721,0.0,0.8106946274918543,0.9962326935128875,0.9334458781351005,48,50,48.0,96.0,300,0.0,0.0,22.3575278838144,6.207218112914038,1.0433500467292118,,,
S3,Stationary_WN,0.24014644127058438,0.13076302353476876,0.0,0.6204484984219624,0.2343379485686008,0.4786391354015147,None,2,,,300,0.0,0.0,0.0,0.0,5.054712904923146,,,
S4,Trending_RandomWalkDrift,0.8939742082744262,0.20228875709574623,0.0,0.9869307901758166,0.7561480496550814,0.8988403978853137,None,24,,,300,,,0.0,0.0,1.204925901815586,,,0.11362742709361595
S1,Composite,0.9582413658270936,0.9617305798698991,0.0,0.994618256381432,0.9947493768390553,0.8747971956732513,36,38,36.0,72.0,300,0.1289947076198818,-1.4733915431679675e-05,16.70304776913722,3.242930422600783,1.1893248307810484,,,
S2,Seasonal,0.3796311138057342,0.9179348346385807,0.0,0.45568222851846785,0.9761150403306937,0.7491353355567563,36,38,36.0,72.0,300,0.0,0.0,15.95303448576005,4.592322193645859,1.914378953215493,,,
S3,Stationary_AR,0.40361612836736716,0.3267229131773084,0.0,0.4735310114981728,0.41777304821466077,0.34312178907690205,None,6,,,300,0.0,0.0,0.0,0.0,5.0,0.46661799244944435,,
S4,Trending_ExponentialGrowth,0.9988525543699464,0.26591652925328246,0.0,0.999479174517455,0.5559768906267591,0.5389146655906917,None,24,,,300,,,0.0,0.0,0.9508401169884664,,,
S1,Composite,0.992329494636573,0.9129474435815735,0.0,0.9996440510393008,0.9953305654090723,0.9543189313210265,24,25,24.0,48.0,300,0.3259436700724623,4.791280208814229e-05,12.13615860141735,6.278573011564159,0.8114067537717959,,,
S2,Seasonal,0.45246387420359635,0.9104488907788499,0.0,0.4874035776485379,0.9733557765258479,0.7534575581339822,24,25,24.0,48.0,300,0.0,0.0,11.9371539700838,4.451918365856709,1.780566926127889,,,
S3,Stationary_AR,0.09243490084928385,0.3248910486467892,0.0,0.1702407090199718,0.5608235073202161,0.6420033344004392,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.5019399655735888,,
S4,Trending_MeanShift,0.9995867839051833,0.9983520871849724,0.0,0.999683062513188,0.9987495460778706,0.23200728541850757,None,150,,,300,,,0.0,0.0,1.2856918685903191,,150.0,
S1,Composite,0.9916647447264032,0.9777623448263969,0.0,0.9987962581050431,0.9968186847689957,0.859122522130614,12,12,12.0,24.0,300,0.2291888316760232,-3.410213988873659e-05,16.271413366246456,4.34838208961704,0.9845962827977973,,,
S2,Seasonal,0.7443671226426127,0.9207995404802681,0.0,0.9742170573001651,0.9977762495857855,0.9736608053626016,12,12,12.0,24.0,300,0.0,0.0,13.55343549838327,7.96556716480528,0.7306883221464111,,,
S3,Stationary_AR,0.18118975548311267,0.14454226013046279,0.0,0.3400547821309716,0.4096755809350475,0.534959515258004,None,33,,,300,0.0,0.0,0.0,0.0,5.0,0.6132944907823166,,
S4,Trending_ExponentialGrowth,0.9971384414544404,0.2442265679677339,0.0,0.9985674607019221,0.465745961208598,0.4864189908085762,None,24,,,300,,,0.0,0.0,0.8278659656990849,,,
S1,Composite,0.9952648563808492,0.9773986789871796,0.0,0.9997880286102249,0.9988966096958605,0.9555733588386736,24,25,24.0,48.0,300,-0.3389829199787896,4.406372258361042e-05,17.98344093779125,4.266302999382162,0.6771838244036655,,,
S2,Seasonal,0.5753204629421695,0.9670231629710263,0.0,0.7839531211748835,0.9953583664129457,0.8741889451144507,24,25,24.0,48.0,300,0.0,0.0,18.157133442514148,4.684310069700741,1.2308315190000467,,,
S3,Stationary_WN,0.1262787329469599,0.09177610828190763,0.0,0.39031620108798126,0.13889365116268015,0.3018688170782472,None,3,,,300,0.0,0.0,0.0,0.0,7.199732736438243,,,
